TransactionLineItemID,TransactionID,TransactionDate,TransactionTime,StoreID,StoreName,StoreLocation,StoreRegion,Latitude,Longitude,StoreType,EmployeeID,EmployeeFirstName,EmployeeLastName,ShiftType,CustomerID,CustomerFirstName,CustomerLastName,CustomerEmail,CustomerSinceDate,CustomerGender,CustomerAge,LoyaltyMemberID,LoyaltyStatus,PointsEarned,PointsBalance,IsRewardRedeemed,RewardType,ProductID,ProductName,ProductCategory,ProductSubCategory,OrderType,PaymentMethod,UnitPrice,Quantity,TotalLineItemPrice,DayOfWeek,Daypart
585,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Morning,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Silver,4,58,TRUE,Free Pastry,P012,Bagel,Food,Pastry,Dine-In,Reward,2.75,1,2.75,Friday,Afternoon
586,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Evening,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,NULL,Non-Member,0,0,TRUE,50% Off,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Reward,4.75,3,14.25,Friday,Afternoon
587,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Afternoon,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Silver,10,1904,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Reward,3.5,2,7,Friday,Afternoon
588,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Morning,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,NULL,Non-Member,0,0,TRUE,Free Beverage,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Reward,4,1,4,Friday,Afternoon
589,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Morning,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Gold,15,1865,TRUE,Free Beverage,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Reward,3.75,2,7.5,Friday,Afternoon
590,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Afternoon,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Gold,7,845,TRUE,50% Off,P010,Chocolate Croissant,Food,Pastry,Dine-In,Reward,3.5,1,3.5,Friday,Afternoon
591,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Evening,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,NULL,Non-Member,0,0,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Reward,4,1,4,Friday,Afternoon
592,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Evening,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Bronze,9,1112,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Dine-In,Reward,3,3,9,Friday,Afternoon
593,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Evening,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Bronze,6,1199,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Dine-In,Reward,3,2,6,Friday,Afternoon
594,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Evening,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Gold,27,867,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Dine-In,Reward,4.5,3,13.5,Friday,Afternoon
595,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Morning,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Silver,16,1242,TRUE,50% Off,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Reward,3.75,3,11.25,Friday,Afternoon
596,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Afternoon,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,NULL,Non-Member,0,0,TRUE,Free Beverage,P003,Latte,Hot Beverages,Espresso,Dine-In,Reward,4.5,1,4.5,Friday,Afternoon
597,100156,01-08-2025,12:39:29,S002,Times Square,New York,Northeast,40.758,-73.9855,Drive-Thru,EMP047,Jennifer,Sanchez,Morning,CUS147,Stephanie,Clark,rduran@example.com,05-11-2023,F,40,LM147,Bronze,2,466,TRUE,Free Pastry,P012,Bagel,Food,Pastry,Dine-In,Reward,2.75,1,2.75,Friday,Afternoon
598,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Morning,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Bronze,14,806,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Mobile Order,Credit Card,4.75,3,14.25,Tuesday,Morning
599,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Morning,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Silver,7,1870,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Credit Card,5.25,1,5.25,Tuesday,Morning
600,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Morning,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Silver,13,661,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Credit Card,4.5,2,9,Tuesday,Morning
601,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Evening,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Silver,5,1397,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Mobile Order,Credit Card,3.5,1,3.5,Tuesday,Morning
602,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Morning,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Gold,14,1806,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Credit Card,3.5,2,7,Tuesday,Morning
603,100157,23-09-2025,06:37:51,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP008,Brian,Vasquez,Morning,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Gold,22,110,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Credit Card,5.5,2,11,Tuesday,Morning
604,100158,08-01-2025,20:41:46,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP040,Joshua,Russell,Evening,CUS172,Martha,Reed,hayneskenneth@example.com,21-02-2021,F,54,LM172,Bronze,10,720,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Take-Out,Cash,3.5,3,10.5,Wednesday,Evening
605,100158,08-01-2025,20:41:46,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP040,Joshua,Russell,Afternoon,CUS172,Martha,Reed,hayneskenneth@example.com,21-02-2021,F,54,LM172,Silver,5,392,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Take-Out,Cash,3.5,1,3.5,Wednesday,Evening
606,100158,08-01-2025,20:41:46,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP040,Joshua,Russell,Evening,CUS172,Martha,Reed,hayneskenneth@example.com,21-02-2021,F,54,LM172,Bronze,8,229,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Cash,4,2,8,Wednesday,Evening
607,100158,08-01-2025,20:41:46,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP040,Joshua,Russell,Morning,CUS172,Martha,Reed,hayneskenneth@example.com,21-02-2021,F,54,LM172,Silver,12,402,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Cash,4,2,8,Wednesday,Evening
608,100158,08-01-2025,20:41:46,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP040,Joshua,Russell,Morning,CUS172,Martha,Reed,hayneskenneth@example.com,21-02-2021,F,54,LM172,Bronze,4,1491,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Cash,4.25,1,4.25,Wednesday,Evening
609,100159,04-12-2024,19:32:25,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP014,David,Parks,Evening,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,NULL,Non-Member,0,0,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Mobile Payment,4.25,2,8.5,Wednesday,Evening
610,100159,04-12-2024,19:32:25,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP014,David,Parks,Morning,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,LM045,Gold,27,1745,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Mobile Payment,4.5,3,13.5,Wednesday,Evening
611,100160,17-04-2025,21:09:08,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP036,Andrea,Boyd,Morning,CUS135,Tina,Henson,marymoore@example.com,29-06-2021,M,18,NULL,Non-Member,0,0,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Credit Card,5.25,2,10.5,Thursday,Evening
612,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Gold,25,806,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.25,3,12.75,Tuesday,Morning
613,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Silver,15,1809,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Credit Card,3.5,3,10.5,Tuesday,Morning
614,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Morning,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Gold,31,1875,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Credit Card,5.25,3,15.75,Tuesday,Morning
615,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Afternoon,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Gold,6,847,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Credit Card,3,1,3,Tuesday,Morning
616,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Silver,12,1182,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.25,2,8.5,Tuesday,Morning
617,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Bronze,9,898,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.5,2,9,Tuesday,Morning
618,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Bronze,4,1129,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Credit Card,4,1,4,Tuesday,Morning
619,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Bronze,9,708,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.5,2,9,Tuesday,Morning
620,100161,26-11-2024,08:24:37,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP030,Jo,Lee,Evening,CUS061,Luke,Blair,jessicahernandez@example.net,08-12-2023,M,21,LM061,Gold,22,1912,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Credit Card,5.5,2,11,Tuesday,Morning
621,100162,26-07-2025,17:00:43,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP025,Brian,Santiago,Afternoon,CUS049,Dylan,Evans,garzaashley@example.org,05-04-2024,F,48,LM049,Gold,21,1664,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Credit Card,3.5,3,10.5,Saturday,Evening
622,100163,14-09-2025,17:31:09,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP044,Tina,Sims,Morning,CUS100,Kyle,Farmer,ramseyjonathan@example.net,24-11-2020,M,25,LM100,Bronze,4,848,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Mobile Payment,4.75,1,4.75,Sunday,Evening
623,100164,20-11-2024,10:44:20,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP003,Garrett,Sullivan,Morning,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,LM045,Gold,7,601,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Take-Out,Credit Card,3.5,1,3.5,Wednesday,Morning
624,100164,20-11-2024,10:44:20,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP003,Garrett,Sullivan,Morning,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,LM045,Gold,28,886,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Take-Out,Credit Card,4.75,3,14.25,Wednesday,Morning
625,100164,20-11-2024,10:44:20,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP003,Garrett,Sullivan,Afternoon,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,LM045,Gold,25,315,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Credit Card,4.25,3,12.75,Wednesday,Morning
626,100164,20-11-2024,10:44:20,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP003,Garrett,Sullivan,Afternoon,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,LM045,Gold,6,1347,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Take-Out,Credit Card,3,1,3,Wednesday,Morning
627,100164,20-11-2024,10:44:20,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP003,Garrett,Sullivan,Afternoon,CUS045,Diane,Mullen,rebecca07@example.net,14-01-2024,M,23,NULL,Non-Member,0,0,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Credit Card,4,1,4,Wednesday,Morning
628,100165,20-08-2025,20:44:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP008,Brian,Vasquez,Morning,CUS018,Jessica,Murray,ronald47@example.com,05-07-2024,M,63,LM018,Silver,11,356,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Mobile Order,Cash,3.75,2,7.5,Wednesday,Evening
629,100165,20-08-2025,20:44:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP008,Brian,Vasquez,Morning,CUS018,Jessica,Murray,ronald47@example.com,05-07-2024,M,63,LM018,Silver,13,502,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Mobile Order,Cash,3,3,9,Wednesday,Evening
630,100165,20-08-2025,20:44:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP008,Brian,Vasquez,Morning,CUS018,Jessica,Murray,ronald47@example.com,05-07-2024,M,63,LM018,Gold,17,933,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Cash,4.25,2,8.5,Wednesday,Evening
631,100165,20-08-2025,20:44:06,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP008,Brian,Vasquez,Evening,CUS018,Jessica,Murray,ronald47@example.com,05-07-2024,M,63,LM018,Bronze,11,717,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Mobile Order,Cash,3.75,3,11.25,Wednesday,Evening
632,100166,09-03-2025,15:03:52,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP027,Rebecca,Contreras,Morning,CUS028,Amber,Crawford,tapiaashley@example.org,15-05-2023,F,46,LM028,Bronze,11,194,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Mobile Payment,3.75,3,11.25,Sunday,Afternoon
633,100167,24-03-2025,17:05:24,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP034,Nicole,Knox,Morning,CUS051,Andrew,Walls,dorothymercado@example.com,04-02-2021,F,61,LM051,Silver,5,767,TRUE,Free Beverage,P004,Iced Coffee,Cold Beverages,Iced Coffee,Take-Out,Reward,3.75,1,3.75,Monday,Evening
634,100167,24-03-2025,17:05:24,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP034,Nicole,Knox,Evening,CUS051,Andrew,Walls,dorothymercado@example.com,04-02-2021,F,61,LM051,Gold,15,249,TRUE,Free Beverage,P004,Iced Coffee,Cold Beverages,Iced Coffee,Take-Out,Reward,3.75,2,7.5,Monday,Evening
635,100168,18-05-2025,04:06:25,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP046,Jason,Riley,Evening,CUS108,Jay,Wilson,jeffrey73@example.net,19-10-2024,M,39,LM108,Silver,14,265,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Mobile Order,Credit Card,4.75,2,9.5,Sunday,Evening
636,100168,18-05-2025,04:06:25,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP046,Jason,Riley,Evening,CUS108,Jay,Wilson,jeffrey73@example.net,19-10-2024,M,39,LM108,Gold,10,650,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Credit Card,5.25,1,5.25,Sunday,Evening
637,100168,18-05-2025,04:06:25,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP046,Jason,Riley,Afternoon,CUS108,Jay,Wilson,jeffrey73@example.net,19-10-2024,M,39,LM108,Gold,24,1718,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Mobile Order,Credit Card,4,3,12,Sunday,Evening
638,100169,05-09-2025,04:06:25,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP039,Paul,Rivera,Afternoon,CUS159,Steven,Hull,thompsoneric@example.org,15-12-2022,F,66,LM159,Bronze,8,561,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Cash,4,2,8,Friday,Evening
639,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Morning,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,LM138,Silver,8,998,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Mobile Payment,5.5,1,5.5,Monday,Morning
640,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Morning,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,LM138,Gold,6,1878,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Dine-In,Mobile Payment,3,1,3,Monday,Morning
641,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Evening,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,NULL,Non-Member,0,0,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Mobile Payment,3.5,3,10.5,Monday,Morning
642,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Morning,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,LM138,Bronze,5,1728,FALSE,NULL,P012,Bagel,Food,Pastry,Dine-In,Mobile Payment,2.75,2,5.5,Monday,Morning
643,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Evening,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,LM138,Silver,15,1523,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Dine-In,Mobile Payment,3.5,3,10.5,Monday,Morning
644,100170,28-10-2024,06:01:30,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP034,Nicole,Knox,Evening,CUS138,Gavin,Smith,uharris@example.com,09-10-2021,F,59,LM138,Silver,10,1507,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Mobile Payment,3.5,2,7,Monday,Morning
645,100171,27-06-2025,18:28:31,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP011,Krista,Jordan,Afternoon,CUS047,Michael,Ortiz,corey74@example.net,29-06-2021,M,22,LM047,Bronze,12,57,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Credit Card,4,3,12,Friday,Evening
646,100172,04-08-2025,01:51:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP022,Joshua,Klein,Morning,CUS092,Julie,Davis,april50@example.net,12-11-2022,M,53,LM092,Silver,8,1309,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Credit Card,5.5,1,5.5,Monday,Evening
647,100173,04-05-2025,21:01:13,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP043,Amy,Stevenson,Evening,CUS015,Alyssa,Jenkins,blankenshipmichaela@example.org,12-09-2023,F,35,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.5,2,9,Sunday,Evening
648,100173,04-05-2025,21:01:13,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP043,Amy,Stevenson,Afternoon,CUS015,Alyssa,Jenkins,blankenshipmichaela@example.org,12-09-2023,F,35,LM015,Gold,17,310,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Credit Card,4.25,2,8.5,Sunday,Evening
649,100173,04-05-2025,21:01:13,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP043,Amy,Stevenson,Evening,CUS015,Alyssa,Jenkins,blankenshipmichaela@example.org,12-09-2023,F,35,LM015,Gold,21,962,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Credit Card,3.5,3,10.5,Sunday,Evening
650,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Morning,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Gold,8,77,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Mobile Order,Reward,4,1,4,Thursday,Evening
651,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Afternoon,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Bronze,8,1497,TRUE,50% Off,P002,Cappuccino,Hot Beverages,Espresso,Mobile Order,Reward,4.25,2,8.5,Thursday,Evening
652,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Morning,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Bronze,7,948,TRUE,Free Pastry,P004,Iced Coffee,Cold Beverages,Iced Coffee,Mobile Order,Reward,3.75,2,7.5,Thursday,Evening
653,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Evening,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Gold,14,1468,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Reward,3.5,2,7,Thursday,Evening
654,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Afternoon,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Silver,8,1503,TRUE,Free Pastry,P012,Bagel,Food,Pastry,Mobile Order,Reward,2.75,2,5.5,Thursday,Evening
655,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Morning,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Bronze,7,1947,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Mobile Order,Reward,3.5,2,7,Thursday,Evening
656,100174,27-02-2025,00:16:02,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP031,Anthony,Carson,Morning,CUS110,Jennifer,Dunn,mvaldez@example.com,08-02-2023,F,41,LM110,Silver,24,1199,TRUE,50% Off,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Reward,5.5,3,16.5,Thursday,Evening
657,100175,25-11-2024,16:26:37,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP022,Joshua,Klein,Morning,CUS188,Sean,Richardson,jallison@example.net,04-12-2020,F,27,NULL,Non-Member,0,0,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Reward,3.5,1,3.5,Monday,Afternoon
658,100176,28-08-2025,13:24:26,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP022,Joshua,Klein,Evening,CUS188,Sean,Richardson,jallison@example.net,04-12-2020,F,27,NULL,Non-Member,0,0,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Mobile Payment,5.5,1,5.5,Thursday,Afternoon
